transaction_id,timestamp,source_entity,target_entity,initiator_id,approver_id,amount,currency,category,approval_status,fx_flag,risk_score
4ea071d3-97d5-4421-b280-6c18a67e7faa,2025-09-08 11:26:36.610540,8,50,1623,4132,66562.08,JPY,Vendor Payment,Approved,True,0
04b98a70-00e4-435d-90d3-56a8a2eb416e,2025-11-23 03:22:49.610564,14,25,3898,1611,34622.27,JPY,Procurement,Pending,True,0
39ffac01-0f32-4d56-9e31-f0b0bbfc33d9,2026-01-26 21:58:07.610586,3,24,4839,3705,43240.06,EUR,Investment,Approved,True,0
b1984afa-29cb-4d9a-a730-b61a9dc15752,2026-03-13 05:07:56.610614,39,44,3900,1043,75858.35,JPY,Intercompany Transfer,Pending,True,0
ce47ca26-2c99-46d2-a0f4-6ad8bcfecb95,2025-06-28 11:40:23.610638,34,31,3018,2795,13319.93,JPY,Intercompany Transfer,Pending,True,0
a44f30cc-c317-4551-90c5-4d7e013da86c,2026-04-07 02:10:34.610656,16,18,4254,2504,13357.49,JPY,Vendor Payment,Rejected,True,0
1f9de061-f3c9-460d-bd85-3dc0170039ec,2026-02-27 10:56:55.610674,32,37,3710,4297,52529.45,EUR,Investment,Approved,True,0
129f1c57-4622-48a3-a01c-b77ed221bbe4,2026-02-21 01:08:08.610692,10,2,1599,1098,12103.25,EUR,Investment,Rejected,True,0
481e2875-3723-4151-9727-364fb377c3d9,2025-09-08 04:09:57.610710,14,21,4980,4647,27862.89,USD,Vendor Payment,Approved,False,0
2534aac9-83b4-4fef-aa7c-f618c7dce2f5,2025-06-19 23:56:27.610729,36,11,3773,1784,24662.91,EUR,Payroll,Approved,True,0
7fa1fa52-8291-49fc-91ab-6ee6223f702f,2025-10-06 16:33:55.610747,29,20,2216,2052,8235.05,USD,Vendor Payment,Pending,False,0
7c5b5e7a-e608-47f9-b6d8-753c52ff5bfc,2025-10-02 13:06:36.610765,30,43,1086,1366,65063.75,JPY,Vendor Payment,Rejected,True,0
3f94eef2-840e-47b3-a585-cffd58b44627,2025-07-27 16:26:17.610786,23,36,3065,4620,3386555.67,USD,Tax Settlement,Rejected,False,0
30d055fd-872f-4066-8bb1-52411cd1eb90,2025-12-24 03:50:45.610807,27,6,4640,3776,72429.39,JPY,Vendor Payment,Pending,True,0
539629a8-6300-4ba3-897d-e587f2a6eee7,2025-08-15 15:45:55.610825,47,41,3422,3545,24075.69,USD,Payroll,Approved,False,0
c3bc0a5c-c18e-43ce-8e39-7f80de650da4,2025-12-24 17:54:33.610843,22,6,3791,3723,22751.13,JPY,Payroll,Approved,True,0
42110355-4174-44a0-9d2c-655475d53b9b,2025-08-02 06:12:39.610864,32,10,4855,4954,132759.22,EUR,Intercompany Transfer,Rejected,True,0
5d360711-c380-4f84-b49a-d2aed705ed35,2025-11-08 00:20:13.610884,22,15,4555,3443,59308.03,EUR,Tax Settlement,Approved,True,0
9dbb0b50-ba92-4088-b0da-48f7cc97b0be,2026-03-01 03:43:18.610902,17,45,4241,1534,10528.39,EUR,Tax Settlement,Approved,True,0
7ff7efa0-4f41-4f4d-8351-cc8bf72154fe,2025-09-22 05:51:36.610920,46,37,3190,1844,25713.25,JPY,Procurement,Rejected,True,0
dc8e3192-31d1-44e6-98bf-9987753322bc,2025-05-25 03:39:16.610938,6,14,1397,4479,44822.66,JPY,Payroll,Rejected,True,0
53a635f7-29f6-428b-9c1a-630b1469319f,2026-01-02 02:08:09.610955,23,40,3113,1746,9874.91,GBP,Investment,Pending,True,0
233d744b-cff1-437c-958d-3516943f13f3,2025-11-14 11:46:51.610976,1,19,1405,4957,21262.49,USD,Payroll,Approved,False,0
2cbe880b-9e80-4582-8d46-fd706f674c0f,2025-09-12 08:26:54.610996,5,3,4957,2127,73650.74,JPY,Tax Settlement,Pending,True,0
e995793b-574c-494f-a424-22b3898da827,2025-06-17 16:52:35.611014,50,23,4775,2415,4181.35,JPY,Investment,Pending,True,0
94e2f3fc-1c0d-44af-b13a-ca6eace137fb,2026-03-13 22:56:41.611033,26,37,3598,2958,3756.85,EUR,Vendor Payment,Rejected,True,0
93a28475-057f-4b72-b79e-2b8d1118b485,2025-07-07 11:49:17.611052,20,10,4482,4946,29186.88,EUR,Payroll,Rejected,True,0
2aba6e1d-a87d-46f1-9d46-de24723300f9,2026-01-20 17:25:31.611070,3,16,4769,2218,9913.28,GBP,Procurement,Pending,True,0
441e97ee-5c32-4c11-ae62-877cfbdd08b4,2026-05-21 09:09:57.611088,12,15,4389,3761,1417889.25,EUR,Procurement,Rejected,True,0
62924e78-14a6-4f82-b117-9a9955dea4e6,2026-04-04 13:49:22.611107,50,19,3193,2915,38395.53,JPY,Payroll,Rejected,True,0
303f4d39-4f9a-482f-9ea5-37bc2430e7fa,2026-03-01 04:42:22.611128,2,19,2224,3137,7219.54,EUR,Payroll,Pending,True,0
96874f57-30ed-45c6-a8f8-d5f5e9af8c01,2025-09-07 06:29:13.611146,36,4,2234,4878,31056.26,EUR,Payroll,Rejected,True,0
af96323b-d893-43b4-baf6-2509e447bb3f,2025-07-05 05:07:46.611167,42,47,3821,1295,33379.52,EUR,Investment,Approved,True,0
bd2fa4f6-7703-488b-8057-fffcd3a2bb42,2026-01-23 07:08:41.611194,29,32,3721,1005,7069.85,INR,Procurement,Pending,True,0
e8e67c55-e4cd-4543-9a66-29099bf04547,2026-05-10 03:44:16.611216,29,2,4855,3314,5916.2,JPY,Procurement,Rejected,True,0
a1090041-f707-47af-907c-d4c8e11a2b90,2025-10-08 03:03:40.611235,26,18,1537,1828,9161.7,EUR,Intercompany Transfer,Pending,True,0
30a28f11-b90a-4b2c-9bec-d6816fd03d3c,2025-06-14 14:32:42.611253,13,21,2467,2523,12128.35,EUR,Vendor Payment,Pending,True,0
23cc0b57-d6ae-4d5b-9b05-68fe4deddaee,2026-03-25 12:43:47.611271,29,15,1211,1866,122540.41,INR,Intercompany Transfer,Rejected,True,0
36b04411-c318-447d-9ef7-d0c6f9406d15,2025-08-27 08:12:56.611289,38,15,3978,2066,27285.85,USD,Investment,Approved,False,0
2e952052-07b0-49cf-8994-0164adf83608,2026-02-25 20:32:46.611307,11,4,4119,4827,27907.11,GBP,Intercompany Transfer,Pending,True,0
fdf0ae7e-3169-4f0b-b012-4fc62c528bf8,2026-04-03 19:02:27.611326,27,35,1073,2204,51171.97,USD,Intercompany Transfer,Approved,False,0
85aedfa4-905a-4f65-8e65-15b2a9acdc13,2025-07-30 21:50:38.611350,29,5,2421,2941,11547.9,USD,Tax Settlement,Rejected,False,0
25fcbcce-ccb7-4386-a968-9e3c01f440b0,2026-01-26 12:53:22.611374,25,39,1005,2532,21896.06,INR,Vendor Payment,Approved,True,0
e63cd130-241b-4956-b4b1-beb5dfa3c580,2025-07-08 00:01:03.611394,27,15,2509,1179,5952.83,GBP,Payroll,Rejected,True,0
2fb455a3-3c1e-41d6-8933-fd8d162b43a1,2025-10-29 13:54:58.611413,48,44,1290,1582,98266.26,GBP,Vendor Payment,Pending,True,0
9d3b168f-f4d9-4ae4-98c2-07260c77efb8,2025-11-06 11:22:45.611431,38,9,1696,1858,198830.28,INR,Procurement,Rejected,True,0
4495123e-2225-4c74-a1dc-8fb90b52e3cc,2026-02-05 04:08:13.611450,25,11,2053,4314,78553.53,USD,Payroll,Pending,False,0
52e0cb40-776d-4af6-9706-a8b42d38e7e8,2025-11-15 03:21:35.611468,29,31,3958,3620,22929.61,USD,Vendor Payment,Approved,False,0
d5354ddf-3a08-4ee3-8887-9d825d1ba750,2025-09-08 07:40:37.611490,33,15,1480,2929,4414821.14,INR,Vendor Payment,Approved,True,0
1207c646-db6d-45b3-8f46-9f7a05f032cd,2026-05-17 09:00:12.611512,44,40,4399,1446,54138.3,JPY,Intercompany Transfer,Pending,True,0
1557a4e5-f749-4d52-ae2e-7d6e56c207b8,2026-04-26 11:38:33.611530,22,42,1821,1265,5827.92,JPY,Payroll,Approved,True,0
7936f7c9-fe88-49c1-acec-5db596d11032,2025-10-01 01:17:50.611549,31,44,1558,2634,532532.28,USD,Procurement,Pending,False,0
26031489-17b4-4d0b-a6cf-9925138caa97,2025-09-14 14:07:04.611571,42,20,2065,1729,956625.54,USD,Procurement,Pending,False,0
a7a50fa9-1a9f-44fa-b6f8-f20d78be4d10,2025-11-15 02:11:00.611591,4,11,1540,2057,36906.09,JPY,Intercompany Transfer,Rejected,True,0
e8c0d209-920d-4e21-bd28-6d563b609e60,2025-06-20 06:11:51.611609,37,42,2483,2603,11342.43,JPY,Tax Settlement,Rejected,True,0
352bfb8a-d5cb-4942-8776-16f40567f755,2025-08-05 16:26:12.611628,5,8,1192,4232,90437.71,EUR,Procurement,Pending,True,0
b648c242-a3a2-46e1-99cb-c7b5d8a179d2,2025-11-11 06:56:56.611646,25,11,2100,1634,11454.92,INR,Payroll,Rejected,True,0
cab81674-53d2-409c-9f5d-16337da9649e,2026-04-11 14:21:46.611665,29,10,2706,2706,70111.32,GBP,Intercompany Transfer,Pending,True,0
8bc3745d-b8dc-41cb-a089-0a03792c2120,2026-05-04 01:10:59.611689,38,50,4378,4670,114942.97,JPY,Investment,Approved,True,0
c9de03c1-f226-4df3-a1f2-8c6e09041bcb,2025-10-17 23:14:44.611707,27,7,1502,2450,1550.47,EUR,Vendor Payment,Approved,True,0
9d3513a1-3f06-45ad-9fb5-a23b26a7e910,2026-03-29 04:01:48.611727,42,6,4353,4421,10464.21,INR,Tax Settlement,Pending,True,0
2676c176-e806-42bc-837f-2f963b96de69,2026-03-26 08:26:18.611745,18,30,4602,2493,4410418.75,USD,Procurement,Rejected,False,0
d1bc0bd6-6704-4e96-b262-d0e2046f2a7b,2026-02-09 18:55:32.611768,9,8,3036,2592,24781.56,EUR,Payroll,Pending,True,0
94acce8d-4d13-4ac1-bf5c-a606ba0d2ec9,2025-07-21 10:27:55.611787,13,25,1757,2132,11030.93,GBP,Investment,Approved,True,0
ad0aa501-bedb-4e27-aa7d-0a53ecfe3846,2026-01-14 07:59:19.611806,38,32,4017,1786,4066.73,USD,Intercompany Transfer,Rejected,False,0
caf4574c-dc8a-4235-947f-8e2e650b0d63,2026-03-11 13:08:38.611825,25,21,1819,1282,3578.24,INR,Vendor Payment,Approved,True,0
a3a84e24-3f0d-4074-8ab0-88cae13f0ccb,2026-04-28 09:52:53.611843,34,2,3842,1163,6769745.66,EUR,Procurement,Rejected,True,0
8db37519-cfe9-4351-963b-120069e2574b,2026-04-25 11:44:54.611863,22,19,4833,1501,24272.69,INR,Payroll,Pending,True,0
7b942aba-916a-4746-ae52-30ce067a52cc,2025-11-04 02:44:21.611881,25,41,3324,3074,11843.06,JPY,Payroll,Rejected,True,0
63e43451-66f1-4d9b-9290-f616d062cca8,2026-03-03 23:12:14.611900,22,33,1024,3633,14511.58,EUR,Tax Settlement,Rejected,True,0
e3595ffc-c06b-4e0a-a897-f308ec2d6c9b,2025-07-22 10:16:19.611918,27,41,2614,4555,20145.71,JPY,Investment,Rejected,True,0
f4e5acdd-34b9-459c-a7b2-0f9824600c94,2026-01-21 01:41:03.611936,11,20,2615,4718,14986.75,INR,Tax Settlement,Approved,True,0
e27d42b3-ba32-4586-9d9a-6a7df4cb6134,2026-05-15 09:10:29.611957,12,50,2013,1484,76975.34,GBP,Intercompany Transfer,Rejected,True,0
6f2a9447-c5f6-4333-803b-bbddf18c9edf,2026-02-07 04:36:43.611976,17,33,1404,2312,13535.3,JPY,Tax Settlement,Rejected,True,0
2f88c5e8-139b-43e3-8c58-425287a7c4a8,2026-01-21 11:17:21.611996,33,20,4020,4498,9895.59,EUR,Intercompany Transfer,Rejected,True,0
63c5c39f-3bc7-4aad-8460-37e64954445e,2026-02-01 18:19:13.612015,14,4,4218,1677,4856319.64,EUR,Payroll,Approved,True,0
c5bee7fb-8e22-43c6-9b49-87dd0aec6b04,2026-05-04 03:36:00.612035,10,48,1066,4844,1995.26,EUR,Payroll,Pending,True,0
1b084f2f-8fac-4415-b02a-b099478db7f6,2026-02-25 07:50:32.612054,1,47,3230,1515,87458.61,EUR,Intercompany Transfer,Approved,True,0
85877b16-0ee1-446d-9aad-7f54911aa92a,2025-09-19 15:48:08.612072,31,28,3372,2862,170227.44,GBP,Procurement,Approved,True,0
952cc41d-162c-4712-a8be-81488774ae7c,2025-06-26 09:51:49.612090,25,33,4274,2270,47612.07,JPY,Investment,Rejected,True,0
db566843-4d8b-44c7-bd96-ccb711007183,2026-02-17 09:53:05.612108,30,21,2181,1513,19329.6,USD,Procurement,Pending,False,0
d265ed35-50a5-4bc4-8227-be0f29452b87,2026-03-09 10:31:35.612127,4,35,3673,4962,18288.75,JPY,Tax Settlement,Approved,True,0
4ff1ea92-41ab-4094-a6d4-d31abc68bfbb,2025-07-08 14:53:41.612148,24,35,1267,1986,80413.94,EUR,Procurement,Approved,True,0
fa762334-39c6-459f-81c7-d770180b631f,2026-02-03 22:32:50.612168,45,15,1487,1524,25612.37,INR,Payroll,Pending,True,0
8e5b1418-cf0e-4891-abd8-0302e745d5b3,2025-07-22 22:09:57.612193,42,48,1065,3552,37182.62,INR,Investment,Approved,True,0
840332fe-e3e2-4939-a40c-f28befe6a214,2026-03-14 19:15:09.612212,6,41,4340,1081,9068.07,JPY,Payroll,Pending,True,0
c8a33f3d-c646-43dd-a6c3-2853e94d5693,2026-03-28 09:46:34.612232,9,29,3387,4047,10155.67,JPY,Vendor Payment,Pending,True,0
dbe8f03a-65aa-4515-83f3-392e1dd77139,2026-03-04 06:40:15.612250,42,41,2497,3674,2566.57,INR,Investment,Pending,True,0
de8ce70a-07a4-45a0-aceb-d1538a891d3e,2026-02-10 08:52:19.612268,38,47,1756,4584,3777309.63,INR,Intercompany Transfer,Approved,True,0
2bfe3b88-4d9a-451c-a35e-7ecf44e2b224,2026-03-11 21:30:43.612288,13,23,3754,3125,11145.44,GBP,Investment,Approved,True,0
aa107a94-8748-4473-bee9-da4a8167dd01,2026-03-10 08:12:17.612307,15,1,1459,4680,36895.29,EUR,Vendor Payment,Pending,True,0
80ee800a-987d-4899-b474-d344f51d5838,2025-08-04 18:39:58.612329,31,24,2901,4040,47003.7,GBP,Intercompany Transfer,Pending,True,0
2b85a67d-c414-4ab4-a579-f17ecfcfaa03,2025-08-19 04:38:15.612350,14,23,1222,1506,39922.45,USD,Vendor Payment,Rejected,False,0
9f545bd4-328a-42c9-ab9a-7dfbb6da4dbe,2026-03-06 06:29:12.612369,26,35,1534,3795,47128.57,EUR,Investment,Pending,True,0
25f4d769-eaf4-48f1-a8b0-45e85be283f2,2026-04-06 08:09:46.612388,44,9,2503,3093,21160.4,GBP,Procurement,Rejected,True,0
ec9ffe7a-0368-4c35-bdef-aa6141ec5211,2026-02-25 19:38:36.612407,37,26,4454,2976,37820.77,INR,Payroll,Pending,True,0
cd532c2b-69e4-40f7-8240-cdb6f46fffc1,2026-01-14 05:07:34.612425,49,24,1888,4888,3258.36,JPY,Procurement,Pending,True,0
a0cb1373-ce4e-495b-b613-bf895c8b2ada,2026-05-23 08:34:11.612443,15,16,1725,3400,38492.27,GBP,Procurement,Pending,True,0
ac4a2e69-d3fe-4e6f-ae1b-bd3dd0b5915a,2025-08-15 05:51:12.612461,19,21,2445,2112,29255.48,JPY,Intercompany Transfer,Rejected,True,0
3524c354-1b96-4b8d-9c39-bf9d8b3e7a2a,2025-07-11 21:49:51.612480,39,13,4146,2527,105160.02,GBP,Intercompany Transfer,Rejected,True,0
ac34014b-e277-4596-bff8-ad8fe307b389,2025-09-14 19:35:27.612498,17,25,1271,1919,23869.71,INR,Vendor Payment,Pending,True,0
ae9dc531-43a1-4a4a-beef-ce240d764d51,2025-06-04 22:39:29.612519,23,38,3697,3130,6674.11,USD,Procurement,Pending,False,0
902ea64a-603e-488c-a7b7-d4d162fbf0f1,2026-05-01 18:22:20.612540,27,16,4728,1419,3940.9,GBP,Procurement,Approved,True,0
88a8e278-8806-4181-a169-ea9d5a5ab38d,2026-05-19 10:05:07.612559,45,30,1944,3509,11822.37,JPY,Intercompany Transfer,Rejected,True,0
1a2998af-dc5a-423e-9119-165156198b76,2026-03-12 03:25:22.612577,4,30,1171,1992,3702.89,EUR,Intercompany Transfer,Rejected,True,0
3a8008bd-0be1-4188-ac5b-1f15abcdfb2f,2025-07-11 05:18:39.612596,20,1,2064,2064,7156.94,USD,Vendor Payment,Rejected,False,0
c5ff5d07-52e7-44a6-ad9e-bfe57e536bd5,2025-12-13 16:11:18.612615,7,28,3187,4054,40753.24,INR,Tax Settlement,Pending,True,0
002957fa-adcc-4f0a-8da6-75a411c9a743,2025-06-11 00:49:33.612633,31,22,2341,3549,7669.23,INR,Payroll,Pending,True,0
0aaf4733-e119-4fdc-bb4e-c5ac71775eb2,2025-09-27 22:24:39.612652,27,8,4294,1194,35803.89,JPY,Intercompany Transfer,Approved,True,0
f98098fe-1afe-4fef-9b22-3aaf533169de,2026-03-14 17:59:55.612672,2,50,1185,3625,4374.22,JPY,Procurement,Rejected,True,0
679092d1-9f9a-403f-8a40-408d12a837bc,2025-10-20 23:53:03.612692,3,27,3156,1122,30095.35,INR,Procurement,Approved,True,0
ef524be3-70dd-44ff-bdb5-fca65eb51dc4,2025-05-29 08:37:25.612713,50,28,3750,4882,8402.43,GBP,Intercompany Transfer,Approved,True,0
38760232-e39f-40c2-800f-f68b9b8fdb3b,2025-06-11 11:10:43.612734,23,16,2045,2191,10809.09,JPY,Procurement,Rejected,True,0
095a1cfa-32dd-4cf7-95a3-d661daddacf6,2026-02-10 09:39:32.612753,16,34,3383,2411,8351.46,INR,Investment,Approved,True,0
70bc3ac8-f067-4a71-9e21-a43cbf486c46,2026-02-19 20:17:26.612772,26,18,1112,2645,21626.19,JPY,Procurement,Pending,True,0
51d467f8-b3fa-4bd5-8c0e-89d5e3cb7468,2026-01-05 10:44:36.612790,23,43,2082,1290,38583.14,USD,Procurement,Pending,False,0
3f5f5599-8c88-4b45-a5f3-3ef2d232d6f2,2025-06-07 08:31:00.612808,23,10,2113,2851,55777.94,GBP,Investment,Rejected,True,0
501c6c39-7e14-4b55-a8ce-d3d9e1e25cf2,2025-12-16 09:06:57.612826,5,46,4383,1847,10298.9,USD,Procurement,Pending,False,0
01a63dd9-6382-40e8-823b-08e64c1c4c9e,2025-12-15 12:09:49.612844,37,38,2663,2609,18863.23,INR,Vendor Payment,Rejected,True,0
094e52c2-9ad0-4906-b08e-54a232b46592,2025-07-12 08:56:00.612865,18,2,3217,3636,87914.49,EUR,Investment,Rejected,True,0
25c9e8a8-dbc4-45b4-8681-1a96f45e9d43,2025-12-22 06:39:06.612885,33,30,3676,4013,14024.05,INR,Tax Settlement,Approved,True,0
d80db3a5-9098-4e4c-9be2-06d6a57ae2e2,2026-03-31 12:37:35.612904,31,36,1254,4381,9562.47,INR,Tax Settlement,Approved,True,0
b17d84a0-3996-4d22-851f-e280eff91c4f,2026-02-07 21:42:58.612925,22,28,2193,2224,18071.6,JPY,Investment,Rejected,True,0
194b51c2-7824-4447-b588-51c1469867ef,2025-09-03 07:19:42.612944,11,50,2536,2446,10231.95,JPY,Procurement,Rejected,True,0
ed420f78-64e5-49b2-b2ea-8ba532fd6752,2026-03-01 06:32:34.612962,26,36,2812,1408,163583.47,USD,Payroll,Rejected,False,0
40f6fcb5-cd3c-4b31-acf7-ac604edea4b6,2026-03-23 21:13:54.612981,10,46,1978,4103,14552.28,JPY,Intercompany Transfer,Pending,True,0
aa4a272f-b0d8-427b-8ec5-b63ccc03e1c1,2026-05-23 03:01:39.612999,24,31,2889,1158,109213.71,INR,Payroll,Approved,True,0
fb9dba4f-80dc-43ab-a8c9-4b6c80f94481,2026-03-29 22:23:02.613017,47,23,4984,2347,2111483.32,GBP,Investment,Approved,True,0
7293802f-167c-43fc-ac3a-70a296be10bf,2025-10-12 07:57:43.613036,16,5,1724,4994,30093.27,USD,Vendor Payment,Rejected,False,0
4448386e-c1ce-49e1-9962-6cc66ff07362,2025-08-02 03:16:43.613056,50,42,2562,2443,11593.63,USD,Procurement,Rejected,False,0
34effc8c-321b-4ff8-a17e-d539c1be736b,2025-06-18 20:43:14.613076,4,16,4887,4275,40323.89,GBP,Intercompany Transfer,Pending,True,0
a6f2e503-5218-4cee-81e7-74a55ebece38,2025-06-02 10:26:16.613094,31,4,4186,1915,17611.73,USD,Investment,Pending,False,0
b053e456-2631-422c-bb2d-24de153e38a2,2026-03-12 22:57:16.613115,26,6,2061,2858,12538.23,USD,Payroll,Pending,False,0
32cffb26-46e5-48c0-9374-836861356b01,2026-02-27 12:29:26.613134,44,26,4228,1459,11282.51,INR,Vendor Payment,Pending,True,0
e5e47c30-c503-4082-9a3c-2eb59a3adf94,2025-11-06 17:20:12.613153,28,50,4075,3285,20583.06,USD,Payroll,Pending,False,0
9f8a10a0-4e54-430b-a90a-1266c7a786b6,2025-06-04 22:00:33.613171,35,9,4305,4699,14528.48,JPY,Procurement,Rejected,True,0
65add246-e575-4d7b-859c-377497dfef84,2025-09-20 17:07:09.613203,35,15,3945,3248,24695.26,JPY,Vendor Payment,Approved,True,0
c3b9bda1-1feb-4630-b0ea-503ae23ec418,2025-10-29 02:24:01.613225,27,37,4102,3401,46732.99,EUR,Investment,Approved,True,0
f78bdb94-76b1-45a8-8568-c0af21d5090a,2026-05-19 18:21:31.613242,39,35,1600,2279,22007.43,EUR,Intercompany Transfer,Rejected,True,0
12f4a581-15cf-4ab9-b5e5-2af085c0b727,2026-05-18 06:23:33.613261,42,13,3575,3777,6282.59,INR,Tax Settlement,Approved,True,0
220677f6-fee2-42ae-b4d5-3892ce8e889e,2026-03-10 03:48:13.613279,8,24,3805,1900,1163719.03,GBP,Investment,Pending,True,0
209229b9-ac29-4039-8712-b5b4e2c5bb89,2026-01-30 04:37:35.613298,49,43,4562,1603,12702.91,JPY,Tax Settlement,Rejected,True,0
67e2231d-6990-4942-beac-f304afccca20,2025-09-01 23:17:07.613323,47,23,4450,2827,13743.62,GBP,Tax Settlement,Pending,True,0
de5c8893-ea80-4e31-9337-bdf478c7fecd,2025-10-20 22:58:51.613344,30,39,2651,4480,17277.09,JPY,Tax Settlement,Approved,True,0
c1ea5c3e-3a4a-4d24-b69b-f70c32cb9c90,2025-11-18 02:38:17.613367,28,26,1501,2618,26023.19,EUR,Tax Settlement,Rejected,True,0
de4f58e6-6078-4012-8d10-23f23562a235,2025-05-27 16:59:34.613387,21,5,4596,2775,62273.34,USD,Vendor Payment,Rejected,False,0
eb350119-4aae-4522-b24a-d44e87aa843d,2025-09-24 08:16:35.613405,48,28,2088,2902,2981.08,EUR,Intercompany Transfer,Approved,True,0
87ccb46d-cbbb-4afa-bf85-8f827e431d2a,2025-09-27 09:10:11.613424,20,35,1716,4924,8025.98,EUR,Intercompany Transfer,Approved,True,0
c6be6da1-85e4-4f8c-a997-78b67e0cf798,2025-05-31 19:09:37.613443,24,4,2064,2845,15270.06,INR,Vendor Payment,Approved,True,0
94f45970-cfa9-46a3-9f20-eb9b7841abfd,2025-06-01 15:47:59.613462,46,34,3925,2023,28835.93,INR,Tax Settlement,Approved,True,0
717d7ca3-3de3-43b6-9d14-309db774a66f,2026-01-19 00:44:41.613480,16,18,1054,1086,3093.05,JPY,Tax Settlement,Rejected,True,0
b7f4f361-794b-4169-a688-7ced9d55b003,2026-05-04 15:50:56.613497,20,34,1638,2830,36055.57,GBP,Investment,Rejected,True,0
42ac0d79-7379-4642-9275-cdaefad5fbef,2026-01-20 01:36:03.613519,40,6,2510,3393,14354.81,USD,Investment,Rejected,False,0
a4f38f3c-703c-402a-8736-5fbc00c55347,2026-01-24 17:02:35.613538,46,44,3064,3319,3271.42,USD,Vendor Payment,Pending,False,0
09fddcad-d624-4394-8cbd-501c8249dc0b,2026-01-16 19:23:16.613558,36,43,3419,4039,58960.03,JPY,Tax Settlement,Rejected,True,0
121361cf-1091-4cde-a34a-217a4676e66d,2025-07-19 23:15:06.613593,42,38,2798,3837,28860.68,USD,Vendor Payment,Rejected,False,0
fc7ca820-ab73-4b1c-901b-0ab19880f4c7,2025-11-18 23:40:30.613611,19,25,1083,2703,8253.73,EUR,Payroll,Rejected,True,0
b5832c00-b1b1-4b27-87ee-3cec6b04944c,2025-06-09 10:34:48.613629,48,37,3240,3855,95961.67,USD,Procurement,Rejected,False,0
7e4204b1-a2ef-4f52-b38c-752feda21730,2025-11-09 21:46:56.613647,38,26,4014,1112,4718132.58,INR,Payroll,Approved,True,0
b4a5963b-3b43-4ba3-8aaa-53c84d8cd033,2026-02-09 02:57:42.613667,49,46,3799,3467,7143.81,INR,Tax Settlement,Approved,True,0
36eebe18-cca6-42a9-aee0-94973f8497b9,2025-07-30 15:51:19.613685,24,19,1928,4035,197496.85,JPY,Vendor Payment,Approved,True,0
1633582b-7c47-4388-ae28-575b7ab340de,2025-05-26 00:48:45.613704,9,28,3580,2730,7467.88,USD,Intercompany Transfer,Rejected,False,0
6d79c6cc-3191-45a5-ac54-e32e7dd917c7,2026-03-10 21:41:41.613725,38,48,2207,4917,69139.03,JPY,Payroll,Rejected,True,0
35b73849-582a-4fca-9250-4dceb035fe23,2025-07-10 14:52:31.613744,8,43,2436,1030,60750.61,INR,Investment,Pending,True,0
dd540d3f-ff57-493d-b93a-b04eddb6f8d5,2025-07-25 14:55:08.613764,13,7,4612,2275,128067.82,USD,Payroll,Approved,False,0
abc538d4-0665-45bb-8bc9-6c57c1e92d1b,2025-12-06 09:25:49.613782,5,11,3486,3463,29317.68,USD,Vendor Payment,Pending,False,0
68e72353-6d0d-4250-8ed0-fdb5fe6b3d8f,2025-07-04 22:05:39.613802,15,14,4471,3747,37215.25,JPY,Investment,Pending,True,0
4093672d-1aab-4f6c-8b9f-bcf62853ca7d,2025-11-14 02:23:36.613821,38,45,2835,1471,20313.02,USD,Tax Settlement,Rejected,False,0
6a314b6a-95b2-4a0f-a961-8fb66bc8ab7d,2025-10-19 12:18:51.613839,33,24,3390,3939,5004.4,INR,Payroll,Approved,True,0
50e0681f-e357-4e92-9d49-a3200da7d117,2026-05-23 02:39:13.613857,6,29,3112,1456,22163.49,USD,Vendor Payment,Approved,False,0
209e625b-36ee-4f02-a595-aaaa81a9dcfd,2026-03-18 17:43:40.613877,23,22,3210,2064,156315.91,INR,Procurement,Pending,True,0
37e277a8-2a7f-4083-bbd9-404632b84546,2026-03-11 09:11:45.613895,12,50,3620,3447,1765.37,USD,Procurement,Pending,False,0
5ad5b0ee-9ad0-4154-9c29-01c858aae0a7,2026-04-16 10:58:54.613916,50,1,4237,3241,6593.41,JPY,Procurement,Pending,True,0
4d3469c3-a143-4423-aace-bad13685d87d,2025-11-05 04:31:06.613935,31,20,1193,1251,2682.31,JPY,Intercompany Transfer,Approved,True,0
196bca51-54a5-4680-9705-b279bff48d0d,2025-10-28 05:02:29.613953,41,43,1276,3629,76403.41,INR,Procurement,Approved,True,0
ee89ec97-d3cc-41c5-b680-cccc2644feeb,2026-03-07 19:14:41.613974,40,24,3355,1891,73670.69,INR,Intercompany Transfer,Approved,True,0
b612e996-fb77-4c38-ac68-9b0ec3b015d6,2026-04-03 10:13:18.613993,30,34,2221,1640,31545.41,USD,Procurement,Rejected,False,0
fa7bf462-6f0e-42da-8125-e6b84ded7f41,2025-11-12 15:05:45.614012,46,43,4007,4258,8430.68,JPY,Procurement,Pending,True,0
82704d84-73f0-4016-ac5b-6290df3083cc,2026-02-21 04:16:55.614029,15,50,4479,1684,7406.34,GBP,Investment,Rejected,True,0
1a6ae56c-8725-4724-b30f-d55a9130db11,2026-03-05 14:10:10.614049,25,5,1395,1304,6123.37,EUR,Vendor Payment,Approved,True,0
1842de7c-7fde-40a7-b802-23a791edfffa,2025-09-29 17:17:44.614068,32,8,2269,1933,74687.66,JPY,Intercompany Transfer,Rejected,True,0
