transaction_id,anomaly_type,severity_score,confidence_score,review_status
a85cf539-6413-4a22-b839-8b92ff66524e,Self Approval,90,0.95,Open
0320543a-858a-45a8-adfb-889197eaa8b8,Self Approval,90,0.95,Open
a048578c-96fe-4264-b5ea-cc46f4b7b4a4,Self Approval,90,0.95,Open
2c0a3990-106d-4edb-96c8-1ec2c49eb66a,Self Approval,90,0.95,Open
e952bb16-8463-4261-bc0d-34d849011b57,Self Approval,90,0.95,Open
e602978e-ce77-4686-a062-7b179037aa47,Self Approval,90,0.95,Open
b4159b69-d48a-4c35-827d-a2813c5735cc,Self Approval,90,0.95,Open
ce932422-6b65-4db9-939b-321e73daed98,Self Approval,90,0.95,Open
5399622e-bb01-4291-aa77-224add4b464e,Self Approval,90,0.95,Open
542e7a09-76a8-4365-bcd4-34d7ce0a5d53,Self Approval,90,0.95,Open
b0781073-f406-4316-b8a0-9f95854ac318,Self Approval,90,0.95,Open
c6224657-34eb-4512-a8a4-10a7ea12ae14,Self Approval,90,0.95,Open
d40e5d8e-0570-43de-9a0a-2385d937f252,Self Approval,90,0.95,Open
a3772686-9656-4f2d-8f76-a5e64bda091d,Self Approval,90,0.95,Open
eaf3c76c-0651-47f2-bd89-1cc717cd3847,Self Approval,90,0.95,Open
f4a44303-8b68-4920-825b-d0a88ab64aec,Self Approval,90,0.95,Open
ba59a566-246b-4afc-a02c-0c9cb0741658,Self Approval,90,0.95,Open
0d0f0de2-1562-4505-82d3-078043c6644d,Self Approval,90,0.95,Open
9d61bafb-ca39-486d-a385-ed203b3616de,Self Approval,90,0.95,Open
83384912-9ae7-4e6c-8fd7-072bc6eb895a,Self Approval,90,0.95,Open
1d0509e9-ca59-4405-a31d-4b181beb9778,Self Approval,90,0.95,Open
809c06cd-b376-400d-9af5-7db523ff67a8,Self Approval,90,0.95,Open
81ba0a10-0535-4f33-b38b-2b9d326e9a44,Self Approval,90,0.95,Open
3ac083a1-9ac4-464e-881c-00879e07d5f4,Self Approval,90,0.95,Open
6a1b05fa-bcce-429b-b90b-7f374bf0da76,Self Approval,90,0.95,Open
9d0af03f-adad-4fb0-a43a-733cb42fc83d,Self Approval,90,0.95,Open
28f955e6-e50e-4590-a07b-f3cb58604d66,Self Approval,90,0.95,Open
3aeb5acf-4d99-48aa-a3f7-f8728968795d,Self Approval,90,0.95,Open
624e7d50-2bbc-42cb-bd30-39e31856fc98,Self Approval,90,0.95,Open
545822e6-974a-4cec-a2ab-be70a753c32d,Self Approval,90,0.95,Open
265d4de9-4325-4bc7-82c1-7cdcd85bbf62,Self Approval,90,0.95,Open
86090992-3c74-467f-be8a-7c7dcd4e2d00,Self Approval,90,0.95,Open
e5b8ec01-b2de-4c43-8d4b-361b966e4b14,Self Approval,90,0.95,Open
f2d77b17-f495-487c-a8fd-242f3e8b0896,Self Approval,90,0.95,Open
2a48fc23-a0b8-47a3-a59a-f31a55af31dd,Self Approval,90,0.95,Open
f1dec136-713d-4e5d-95d7-d9933beeb9fc,Self Approval,90,0.95,Open
b0772760-9d1b-46d5-8416-d23eea360e80,Self Approval,90,0.95,Open
fd687449-cd17-4303-9e22-21a8be1131c2,Self Approval,90,0.95,Open
be8a10ef-ec79-4a1c-8506-991fd43db5dc,Self Approval,90,0.95,Open
128be966-ccdb-4222-8539-9cc5b384f28a,Self Approval,90,0.95,Open
f2393626-c795-44a0-b6b1-9637f970190a,Self Approval,90,0.95,Open
4af2671b-03a1-4580-8979-fc6b98583d9b,Self Approval,90,0.95,Open
28b949c6-fc60-4626-8db1-a01f447ccc44,Self Approval,90,0.95,Open
a1e4adb8-5431-4666-b970-53e084247994,Self Approval,90,0.95,Open
fb4b7d88-451b-4e1b-baec-e97ee138931f,Self Approval,90,0.95,Open
bc43e495-f717-4353-ab5f-4a2604741f6e,Self Approval,90,0.95,Open
45c6af8b-3d17-46c1-a0c4-4344289e9ed1,Self Approval,90,0.95,Open
fc19627c-6234-49cd-8b16-bfbbb5f21384,Self Approval,90,0.95,Open
7c10bd34-a861-4799-b978-a15f2faf7f34,Self Approval,90,0.95,Open
70c75773-b1a8-47d9-8645-4f0b43dd071e,Self Approval,90,0.95,Open
cea73f55-0696-48ab-92ad-37a0e9621711,Self Approval,90,0.95,Open
d7cd6f4a-da60-420a-b8b0-f7e23cdec3cd,Self Approval,90,0.95,Open
667c2c3e-b76c-40ea-94e6-0b02fb6352e7,Self Approval,90,0.95,Open
6b1b533c-33b3-46e1-89b2-f52c1cdc9111,Self Approval,90,0.95,Open
91c0045c-36fd-4f84-ae50-641b671a5891,Self Approval,90,0.95,Open
311d385d-5617-429f-a61a-9e48724484ef,Self Approval,90,0.95,Open
6a8aef1a-62d3-4bb0-ad99-f1b8ae4cbea0,Self Approval,90,0.95,Open
13585a90-c297-42c6-bdb1-b6ac155732c9,Self Approval,90,0.95,Open
70a4e921-3037-444d-a43e-d395b28044f5,Self Approval,90,0.95,Open
5db54e3e-4306-40be-80ea-cf0b3fc1f75b,Self Approval,90,0.95,Open
704a3c90-2fb9-49d3-96a1-7af37ce7ef7d,Self Approval,90,0.95,Open
2eee06a5-4439-43e0-877b-4741be25dc56,Self Approval,90,0.95,Open
68481805-99dc-4b02-b7ea-14b985376e60,Self Approval,90,0.95,Open
93f7f0c6-c74a-41d6-b31e-21496ef61883,Self Approval,90,0.95,Open
01ab440d-a7f0-41c5-98fe-9555b2a51f67,Self Approval,90,0.95,Open
2a0a8bee-bf50-4c93-bd4a-2fb2704f95b6,Self Approval,90,0.95,Open
c9bc25ca-428b-454a-ba54-8c43a9c509c5,Self Approval,90,0.95,Open
0c29e068-dfe0-41e5-8419-1e15756d2556,Self Approval,90,0.95,Open
c0cac9ae-0209-4b30-8955-b2fb9db32c25,Self Approval,90,0.95,Open
a7f666fd-171d-4589-877d-d47de1acc5b3,Self Approval,90,0.95,Open
ffd15116-693e-46b8-9351-a297ddecdd8d,Self Approval,90,0.95,Open
c172b55b-252c-4976-913a-dfb4c6dd5d4e,Self Approval,90,0.95,Open
f27ca4ee-4bab-4d08-883b-60d7152b37d3,Self Approval,90,0.95,Open
7efad211-d90e-4014-86c1-ef763c435a3d,Self Approval,90,0.95,Open
bf6169f3-98cb-4468-9a8b-9b40d9a90a9a,Self Approval,90,0.95,Open
d1f4f635-b54c-411b-9d6e-790753ab7715,Self Approval,90,0.95,Open
22b87b8a-9534-4c0b-84fa-9465e4c3333d,Self Approval,90,0.95,Open
b7741272-20d3-429b-8492-b05a8494cfb8,Self Approval,90,0.95,Open
b6c1f897-19ad-460c-94d2-3f85f00685b3,Self Approval,90,0.95,Open
07a67ff6-6b02-46e3-a02e-e114536ffe0d,Self Approval,90,0.95,Open
4fe1fd9c-155a-466e-b2d5-45266fd594c3,Self Approval,90,0.95,Open
7e102e33-e487-43bf-9716-c77864922946,Self Approval,90,0.95,Open
a314c96f-38d1-48ac-b1be-c98ecc3e0387,Self Approval,90,0.95,Open
3d79101d-c190-4f84-9f92-53fb8919e49b,Self Approval,90,0.95,Open
02180d13-aff9-4fdb-a88c-d1646787d20e,Self Approval,90,0.95,Open
d41af4b2-340f-424d-811f-1f3534b3a1e6,Self Approval,90,0.95,Open
5e5c57b4-caf5-4e62-9b82-c08236e86bdb,Self Approval,90,0.95,Open
011a2a42-36af-4fc8-980b-68e964c78898,Self Approval,90,0.95,Open
f83300d8-322c-447f-b0ac-4161fc46e826,Self Approval,90,0.95,Open
6bbb7886-8744-4802-98be-51d09084ad72,Self Approval,90,0.95,Open
c4bc5a46-e959-41c2-93fa-d61b1f1c70e7,Self Approval,90,0.95,Open
7a6e1940-d498-44bd-87d4-766e7791860b,Self Approval,90,0.95,Open
56253bef-0a91-4052-b75b-045a7dda4e6d,Self Approval,90,0.95,Open
e093726b-d260-49c0-9def-9adbed2527d8,Self Approval,90,0.95,Open
8b04ae49-9eea-467f-83b2-a83ebcf18607,Self Approval,90,0.95,Open
a7c82818-dfdc-4d10-8f97-40df35f8cbd9,Self Approval,90,0.95,Open
f050a361-15d7-45f2-97c6-056fb35dd23c,Self Approval,90,0.95,Open
2c2ad7e3-a5fc-454f-bfb8-dc8dc22d9752,Self Approval,90,0.95,Open
dea54391-a809-46d7-b10b-51aba0aee724,Self Approval,90,0.95,Open
f26f4175-f4fe-4d19-aedd-6309012343d0,Self Approval,90,0.95,Open
adaf8556-3936-4dde-9c4f-d10b3980bb00,Self Approval,90,0.95,Open
2d310d04-907b-40bb-aec0-cb42bc048104,Self Approval,90,0.95,Open
d6ebce82-59b2-4e7d-a727-4356fd3accb1,Self Approval,90,0.95,Open
9b2b3826-f4ff-4152-b576-18c2eeed27fb,Self Approval,90,0.95,Open
f0b7aad1-933f-4cfe-a586-50e7e5dbb9ce,Self Approval,90,0.95,Open
da56923a-316b-43e6-86cc-f8b1d1177999,Self Approval,90,0.95,Open
1df952c4-5d1e-47cf-8a75-e31aeb5c7256,Self Approval,90,0.95,Open
cc0187b7-1b82-4940-91dc-f7e2270f369f,Self Approval,90,0.95,Open
fe059c81-d739-445c-b9d8-921883b3aa8f,Self Approval,90,0.95,Open
089fe51b-61d7-466b-88f2-41eb5066fa01,Self Approval,90,0.95,Open
b13b4e1b-f02d-49ed-89e3-d4e251fdb87f,Self Approval,90,0.95,Open
31c87cf7-0df9-4e99-823d-8f0fb552820b,Self Approval,90,0.95,Open
2298e7f6-4927-4989-bbb8-da0413a0f1ad,Self Approval,90,0.95,Open
a8ba3297-7740-4b68-be78-286db86776c3,Self Approval,90,0.95,Open
e354d1dd-37c2-4c16-8532-f8cdb1f9514c,Self Approval,90,0.95,Open
aafe962a-8106-4eb9-876a-bdb795469f01,Self Approval,90,0.95,Open
dbd6ffdd-5c18-4caf-8450-a3ffcdbe5565,Self Approval,90,0.95,Open
6ace1341-4c85-4c1c-9b2d-ba759ece0a70,Self Approval,90,0.95,Open
fc47244f-3c8a-469b-ab01-7ed74bb0b2d9,Self Approval,90,0.95,Open
a5bb47f0-83a9-4e51-b751-a07db97051b7,Self Approval,90,0.95,Open
aa126c33-795f-4e1f-8e15-f8d18b8168aa,Self Approval,90,0.95,Open
134c437c-36ae-4862-aa5f-72e8987fd6e1,Self Approval,90,0.95,Open
c74d5933-9a46-430e-a09a-b154605be37b,Self Approval,90,0.95,Open
0d9ff4af-50e6-4ef7-a6d7-241d90477729,Self Approval,90,0.95,Open
1c136f9e-76e8-4bdd-971d-a67fc7205ccf,Self Approval,90,0.95,Open
d20db9ae-9d34-4153-a596-8264441bee26,Self Approval,90,0.95,Open
3b2cdf24-01b8-4c94-8c24-17448f7a14b3,Self Approval,90,0.95,Open
e815eb18-c4cb-4fda-bac6-eeefed4b5590,Self Approval,90,0.95,Open
87353d15-93e9-4764-862e-07c8ff67343f,Self Approval,90,0.95,Open
3f9ae3e1-8094-43cc-bea0-d78c5d12bae6,Self Approval,90,0.95,Open
b5af35fc-7195-47dd-8223-2c8a7b7ea719,Self Approval,90,0.95,Open
6b76681b-2a6a-4b37-954d-c80fecab5c62,Self Approval,90,0.95,Open
c0795969-99e6-415f-9689-0d1dabdc2c4b,Self Approval,90,0.95,Open
f1812de2-d454-4267-990b-ef77276d41f7,Self Approval,90,0.95,Open
440cf055-ec1e-498b-9b99-6ec2f18e4a95,Self Approval,90,0.95,Open
e756cfb5-4aa2-400c-828d-10a77ac711de,Self Approval,90,0.95,Open
f03e2e46-9a9c-4785-9d41-e4640dd684df,Self Approval,90,0.95,Open
eef95a90-1050-4fc8-8002-f694ade18015,Self Approval,90,0.95,Open
79bc244a-a0c5-4eb6-9a47-b88aa045579f,Self Approval,90,0.95,Open
5de94a0e-1b72-472f-968c-11cf92ef8cac,Self Approval,90,0.95,Open
3a0221bd-ed0f-4d9e-a6bd-d15063e2aa4a,Self Approval,90,0.95,Open
a2cd8053-54e7-4655-9fdf-93eba77fb4dc,Self Approval,90,0.95,Open
fd720590-24d8-4ffb-a83e-a0a7fd1965fc,Self Approval,90,0.95,Open
d2c196d1-c973-4a32-933e-625dc535d0b7,Self Approval,90,0.95,Open
2a0e6d7a-c7f8-418e-bceb-97a6ac6f5002,Self Approval,90,0.95,Open
3e124e00-1e06-4f32-9a19-a54f7f1bde9a,Self Approval,90,0.95,Open
a4c96dc9-267d-46e6-88e2-0c89116103ee,Self Approval,90,0.95,Open
518d7337-9a10-4a5a-ad23-e9b053c2159e,Self Approval,90,0.95,Open
1e314cb3-8044-42fe-817f-327e1f1e18f7,Self Approval,90,0.95,Open
4a612b25-86a6-40f5-a4d8-562cf77c378b,Self Approval,90,0.95,Open
e9bd64de-8614-4b86-b8e4-bcd33d2d980d,Self Approval,90,0.95,Open
7c130ba8-6879-469d-ab0d-bb6e57d2a3a0,Self Approval,90,0.95,Open
769fce69-789c-4ed0-8765-6882d25c5042,Self Approval,90,0.95,Open
df75d892-e573-453a-a88c-a09fce639ab1,Self Approval,90,0.95,Open
788d6ae8-7566-42de-92bb-dda40a81a897,Self Approval,90,0.95,Open
3a5b2d73-69c2-423e-872d-131bd5970700,Self Approval,90,0.95,Open
07366624-1892-4f25-8ab8-0b5abd2de94e,Self Approval,90,0.95,Open
d1f7ffaf-d7a7-47b9-96d8-339e47e6f9b3,Self Approval,90,0.95,Open
3efddfa5-57f3-4faa-aac5-86a513160d38,Self Approval,90,0.95,Open
c92a46e6-78a6-4fce-aeb0-8b8ea66961b1,Self Approval,90,0.95,Open
5b9298ef-f17d-48da-901e-4603e179314c,Self Approval,90,0.95,Open
98e371ae-3e16-4eb9-abfa-212aecf3aa9d,Self Approval,90,0.95,Open
b166af8f-b6a9-4a21-a350-ee7ca268e3f8,Self Approval,90,0.95,Open
10956d47-53f3-4ea6-9797-7c450925fcc9,Self Approval,90,0.95,Open
45883ccc-c517-4959-bfb1-7c2859bb2050,Self Approval,90,0.95,Open
93a95bf8-3cf5-4d64-90a9-31bc337e2480,Self Approval,90,0.95,Open
09dadc41-3a6e-4de0-9b6b-da93d44dabe2,Self Approval,90,0.95,Open
826f21a2-46ae-4520-b94b-3b314b9571db,Self Approval,90,0.95,Open
7c1a9f31-3ecf-4d77-a4ef-ed8c1f17e02f,Self Approval,90,0.95,Open
51e6b5d0-73a1-4205-9501-a9707d89e499,Self Approval,90,0.95,Open
ff3d4498-7827-457e-914e-9e6d448e5a34,Self Approval,90,0.95,Open
b65c10a1-3dea-442b-8dc2-59a38a6497b8,Self Approval,90,0.95,Open
7083256d-57fe-4c75-8026-d3e5e3099f93,Self Approval,90,0.95,Open
e033a704-1903-4b61-9017-538956fbd80a,Self Approval,90,0.95,Open
bb5e4cee-db02-46de-b9c0-7f7ac0127fe3,Self Approval,90,0.95,Open
8b6ee75d-463b-4afb-9aa3-2cafeeed4bc2,Self Approval,90,0.95,Open
cdb7e2ec-b159-48ca-b610-03cb44eedbd5,Self Approval,90,0.95,Open
1c811ed7-adf0-4b9c-afd4-b58418854b30,Self Approval,90,0.95,Open
13c96e80-fd52-4e6f-925f-daf7967eafe9,Self Approval,90,0.95,Open
923c0928-1b33-4887-a5ad-a4b32a701e80,Self Approval,90,0.95,Open
4490964a-058d-4eb1-951a-a9f5cbbfb48b,Self Approval,90,0.95,Open
67b6d06c-75f1-4ffc-a62f-26cd418e9161,Self Approval,90,0.95,Open
4005ac0e-f3da-4da9-8d6b-f37340c72455,Self Approval,90,0.95,Open
b7c31344-a5e6-40ad-b4c4-b7e425b56527,Self Approval,90,0.95,Open
1a6f8f6c-8d5f-43d0-80e3-7bebc3eee888,Self Approval,90,0.95,Open
6b5295d3-4a61-47c0-bfe8-23ba3b936c6d,Self Approval,90,0.95,Open
f099231d-ce47-4f0a-aa6c-613dbc47eee7,Self Approval,90,0.95,Open
beea7aaa-dead-4f86-a718-84a73cf7d647,Self Approval,90,0.95,Open
9fdf7dd8-468d-4aff-95ec-9782b3e6be58,Self Approval,90,0.95,Open
422e8b9a-0f45-46b1-9ccb-02f8c6fbcefb,Self Approval,90,0.95,Open
182525fc-fac9-415c-9ee8-014cb095d5b2,Self Approval,90,0.95,Open
ae8cecd5-8454-4e14-84c6-9a1d8903fdde,Self Approval,90,0.95,Open
05efe102-6448-472f-ad03-79c42d314867,Self Approval,90,0.95,Open
05b39ad7-2459-41fe-b828-3c71da4c97a7,Self Approval,90,0.95,Open
8a4f8f45-d51f-40aa-9edb-2f29797d40e0,Self Approval,90,0.95,Open
fbfc60e1-2828-476c-ae08-dc9b87ccdc73,Self Approval,90,0.95,Open
0d55f4b1-a85c-46d7-a212-653a2c2d156c,Self Approval,90,0.95,Open
4fc92bb2-bda3-4ea0-ae8d-f007952586fe,Self Approval,90,0.95,Open
19dda2e6-bb49-4e25-a2ea-0e205b8f26bf,Self Approval,90,0.95,Open
9005f4cc-6dab-4940-bc0f-cada7cfb4d39,Self Approval,90,0.95,Open
089a4c48-eecb-40c4-bed5-8e4ca1100f88,Self Approval,90,0.95,Open
4b2ff1fd-ce2f-4b37-b5af-ea7a672e2c96,Self Approval,90,0.95,Open
6b8718ed-3f8c-457a-8f2d-98fd76b64179,Self Approval,90,0.95,Open
394706dd-1b9e-4d25-b2dc-7c0064e5f399,Self Approval,90,0.95,Open
251cafb2-0428-49fc-9df5-649e9006bc49,Self Approval,90,0.95,Open
563b90fd-131d-4c52-8850-7f616b045c00,Self Approval,90,0.95,Open
fa547ffb-f9ed-4a61-9809-7ead9b9e3160,Self Approval,90,0.95,Open
2b1ba7dc-8d62-49ef-8d59-bd8576daaa8b,Self Approval,90,0.95,Open
7295346a-3bb1-4889-bf24-9bbd1ce1f476,Self Approval,90,0.95,Open
daf7ebb6-370e-4ecd-9f17-bb12cc5cddad,Self Approval,90,0.95,Open
877ef7d9-a8a6-4282-a8b7-a9745925fd45,Self Approval,90,0.95,Open
a01d7f13-fd99-40bf-aed2-67561bfe2851,Self Approval,90,0.95,Open
63cca259-25cf-44f3-b9ee-9ac6cd1295f8,Self Approval,90,0.95,Open
60f257f9-b922-4009-a410-b316ff669508,Self Approval,90,0.95,Open
225e173c-3504-4f3e-8bac-1a11b71d8def,Self Approval,90,0.95,Open
452a46e1-4104-4527-8130-35f100b99e1a,Self Approval,90,0.95,Open
c95ded57-a3de-4d83-8b35-e7b640cf7322,Self Approval,90,0.95,Open
a8fd68b9-1582-4996-9326-515a33fef645,Self Approval,90,0.95,Open
10d90489-b72e-40ea-be84-2a3701e21592,Self Approval,90,0.95,Open
e5a39e3f-267d-47bd-855b-aa2a9f41e046,Self Approval,90,0.95,Open
8874b688-6ce6-470b-acea-0d55a0d540cf,Self Approval,90,0.95,Open
d18c3364-fafd-4422-833d-2b9e69ee5efb,Self Approval,90,0.95,Open
21c8f1eb-ae10-44de-953d-4256c3ce5bd1,Self Approval,90,0.95,Open
bf106be2-2715-49ea-ba82-1c2fcbca4a57,Self Approval,90,0.95,Open
e1407c0a-f66b-4806-9926-37bda34a10c4,Self Approval,90,0.95,Open
88ee0edd-b452-4190-a758-c5923327fe62,Self Approval,90,0.95,Open
30a77135-5f23-4b55-882a-34b44a60e29b,Self Approval,90,0.95,Open
57d08c4f-bc60-483e-972c-268f80d848f6,Self Approval,90,0.95,Open
223ab134-407e-4035-826e-74629c0c9686,Self Approval,90,0.95,Open
e2754b59-b9a3-4aca-b37b-412d39d1d759,Self Approval,90,0.95,Open
39c834fc-55bf-445a-87b3-c833e8c0cd91,Self Approval,90,0.95,Open
826029c1-b347-4306-92bc-6f9bd09ab5eb,Self Approval,90,0.95,Open
0bcf0ffd-2b09-48ce-962f-443637f4939a,Self Approval,90,0.95,Open
01e90644-52a8-4ad2-9eff-e163af2976c9,Self Approval,90,0.95,Open
e867370c-c7df-4daf-b89e-b52da87d1a4c,Self Approval,90,0.95,Open
3858b146-73da-494d-aeb9-d2b536725afa,Self Approval,90,0.95,Open
a101d882-ec26-4c36-8820-e6a624333ba8,Self Approval,90,0.95,Open
29eedf72-6237-46ad-88a8-5d5792a2a2c7,Large Transaction,75,0.95,Open
0ee4ba32-f200-4df0-b08a-17b2ace7dd97,Large Transaction,75,0.95,Open
7b2a7d9e-b992-4a95-933a-e951a7514d16,Large Transaction,75,0.95,Open
2ebfd6c6-bea1-436e-aaf5-c6fad0446a44,Large Transaction,75,0.95,Open
fb9e38c0-2427-4a22-bdf1-c18344f6f0cb,Large Transaction,75,0.95,Open
c24c6a78-c641-43df-b7bd-728bac912475,Large Transaction,75,0.95,Open
4df62c76-9085-49c2-8949-f055d327acf6,Large Transaction,75,0.95,Open
220168df-d866-4d72-afb7-ea6816ca3459,Large Transaction,75,0.95,Open
7955e0f0-40a4-4c78-9c02-18732245eaff,Large Transaction,75,0.95,Open
e630f1b9-3e88-4b27-8e20-d96200c0bdb1,Large Transaction,75,0.95,Open
560d6193-9d1c-4b37-8376-47ad7d012a9b,Large Transaction,75,0.95,Open
bbcd9d52-0bce-4ca6-9e71-25484ed987bd,Large Transaction,75,0.95,Open
19be6c49-53db-4a8b-bce8-de5c1d01626f,Large Transaction,75,0.95,Open
60f56ed1-3fc9-4a8d-8424-7013f7fe6d9c,Large Transaction,75,0.95,Open
19b74245-c60c-473b-9b46-c944a175c44c,Large Transaction,75,0.95,Open
c91328fd-7286-4dfd-a2c0-709f0c4571b4,Large Transaction,75,0.95,Open
85ca77d6-c0ae-43cd-8db5-6032be804c9b,Large Transaction,75,0.95,Open
669fd7f1-fb44-4734-bee1-5ef346134e39,Large Transaction,75,0.95,Open
af05c996-7360-4c03-954f-f7a91fa7480d,Large Transaction,75,0.95,Open
01a8b0ab-e8e1-44bc-855f-3307a679b3e6,Large Transaction,75,0.95,Open
c6f1f07d-7566-418b-92d6-746b109d3d78,Large Transaction,75,0.95,Open
32383150-af80-4aa7-80fa-e0887af1633e,Large Transaction,75,0.95,Open
2eccb7d7-f2b8-4369-b4b4-89e944b0203e,Large Transaction,75,0.95,Open
9ded8e13-8a7b-4943-b944-175b10f6ba1d,Large Transaction,75,0.95,Open
0ebe04d3-5d82-48c1-8084-b164e5c830dc,Large Transaction,75,0.95,Open
7952d1aa-c6bf-4471-b246-71230ae8ff9c,Large Transaction,75,0.95,Open
41279197-2e04-4eac-a3bf-7414ae503f6c,Large Transaction,75,0.95,Open
8b3349af-bcc7-464a-b8b5-e74e96aac419,Large Transaction,75,0.95,Open
3c1e9e61-0aad-4864-9f41-8927e89122b9,Large Transaction,75,0.95,Open
791a6660-70ad-4ed8-9718-ae6d99c20323,Large Transaction,75,0.95,Open
db189aae-485c-4a18-8854-30d9295c457c,Large Transaction,75,0.95,Open
a1fa888b-cbf5-4844-9689-d567a45df758,Large Transaction,75,0.95,Open
43210caa-fae7-468d-a6a3-b147e33e2077,Large Transaction,75,0.95,Open
3d31ac2d-a8a9-4b6d-9797-25e9a292d5d8,Large Transaction,75,0.95,Open
77341835-fbb5-4632-8752-ac54bdbd5d48,Large Transaction,75,0.95,Open
0f389212-303b-41f5-9865-d9a5df751c5d,Large Transaction,75,0.95,Open
0a16fe65-a28a-4a97-8fcd-d0b52b98bed7,Large Transaction,75,0.95,Open
592766b6-5201-4ff2-ad7b-dd3ed06fd318,Large Transaction,75,0.95,Open
98e52e66-0a8e-4be3-b594-872d837af207,Large Transaction,75,0.95,Open
88de7f86-e05a-4fe2-aaf3-57cb5afa6cc5,Large Transaction,75,0.95,Open
b6c58169-fd10-4e6a-aa54-16430e25debe,Large Transaction,75,0.95,Open
fbe9a780-b077-4391-ac92-2c0edff05274,Large Transaction,75,0.95,Open
b3148a55-caaf-4d4a-b75f-db86d24cb987,Large Transaction,75,0.95,Open
64fa6348-8e1c-4a8d-9d37-9efcfc9062bc,Large Transaction,75,0.95,Open
6fb39133-d20f-44b6-b422-60a62cb079d6,Large Transaction,75,0.95,Open
157740a8-824c-4ee4-85b9-a3bc096f725c,Large Transaction,75,0.95,Open
db6cd7c5-76ef-424c-b8d8-8b48e028166e,Large Transaction,75,0.95,Open
45bf1856-fd1b-4ae6-aca2-1d50c61b83c2,Large Transaction,75,0.95,Open
e0a39b3b-ecc7-4ebf-a4f5-20512598fc7e,Large Transaction,75,0.95,Open
b42a698c-2dbe-438d-80ad-a1694c87ed1b,Large Transaction,75,0.95,Open
fa706d78-4f0a-4eb1-ab4d-84486a90d31d,Large Transaction,75,0.95,Open
b68c3427-938f-4f1b-97b2-e7da4dd93ae1,Large Transaction,75,0.95,Open
bec44224-d068-4325-a2d4-0735e0f71d12,Large Transaction,75,0.95,Open
f3d662a9-b65c-4674-b6a0-cd75fc94eb7c,Large Transaction,75,0.95,Open
d23ffbc9-d1cc-4059-930a-f40bd2f66f6f,Large Transaction,75,0.95,Open
bd9f2730-e72d-4b52-be8c-2b68eab04858,Large Transaction,75,0.95,Open
39616b73-6ca5-49bd-bf06-9bab20e4487a,Large Transaction,75,0.95,Open
ca1f7370-96d3-4f5c-88e6-91f113977146,Large Transaction,75,0.95,Open
f4bbf0bd-9876-4959-9e82-f5e749bf7c63,Large Transaction,75,0.95,Open
b8071684-6d80-4d6b-baa6-4673e0c11fb3,Large Transaction,75,0.95,Open
2d2abce7-c3ea-47f6-9956-6e15e6c32240,Large Transaction,75,0.95,Open
c95e8143-6f57-4af0-bd1e-85a97d26afce,Large Transaction,75,0.95,Open
e29f33df-c47d-4770-93cc-266548954422,Large Transaction,75,0.95,Open
a0f9fa06-a94e-461a-ba91-512e4ef0bed8,Large Transaction,75,0.95,Open
ba3e9f5a-c609-4347-b827-04dfc5b0fa7a,Large Transaction,75,0.95,Open
f2a59379-626b-4cb6-988c-28dffb5e7b45,Large Transaction,75,0.95,Open
21ea601e-a8b0-4557-91d3-6b016f99e8b9,Large Transaction,75,0.95,Open
49591ca4-e259-4eb1-a65e-4d1e1f851009,Large Transaction,75,0.95,Open
7c5ce991-e762-4f3f-b5a9-ab19f302a3e0,Large Transaction,75,0.95,Open
2dfc704b-1e0c-4c05-a402-7ef590515ef8,Large Transaction,75,0.95,Open
063aa7fa-4d92-4ed6-97b3-d57dec2465e4,Large Transaction,75,0.95,Open
6cee7a05-b949-41e7-9f30-c3dab31901dc,Large Transaction,75,0.95,Open
c6c33f1d-2622-4e50-a83a-22aec4f3569b,Large Transaction,75,0.95,Open
13546712-ae9a-4a10-a717-7d17faa28a28,Large Transaction,75,0.95,Open
040ce667-e248-4f08-a4e5-15af7688fd0c,Large Transaction,75,0.95,Open
51ca5c33-8147-46fb-90c4-4f8f571dbc5c,Large Transaction,75,0.95,Open
b91ab530-c8b0-4123-bfb9-e50f6adcd046,Large Transaction,75,0.95,Open
f4a9d0bd-ecd0-4c2f-80df-bac5aa8c10be,Large Transaction,75,0.95,Open
b0be1c5e-7a3c-4a9c-b5d4-209b5d4a5b2a,Large Transaction,75,0.95,Open
8c36a467-b6bc-495a-839e-52f31c455195,Large Transaction,75,0.95,Open
afb13f12-5c84-444a-bd94-fcd686ace77c,Large Transaction,75,0.95,Open
859c12c2-6831-4aa9-b287-9cab9e9c312f,Large Transaction,75,0.95,Open
7e80eec7-c508-41fe-a187-9bea4f34eade,Large Transaction,75,0.95,Open
fd7e157a-1fa4-4e57-9312-d8bedcbd5aa4,Large Transaction,75,0.95,Open
4dfe5481-b469-465b-b40f-1895b42fe807,Large Transaction,75,0.95,Open
77822f67-73eb-4ef3-a1f1-d3fb41fb654e,Large Transaction,75,0.95,Open
321406c2-60bd-4f85-9dca-71b851bb85eb,Large Transaction,75,0.95,Open
6d457c33-691a-49b1-b499-0f006aa448c4,Large Transaction,75,0.95,Open
76562e9b-4769-4a49-a199-7299fda0d404,Large Transaction,75,0.95,Open
ea5ced6a-34da-4b01-82b8-4878b9244365,Large Transaction,75,0.95,Open
eb0a9d1c-5705-466b-8418-581db1eadd9b,Large Transaction,75,0.95,Open
2e5ee26d-7a02-4d17-b243-71ab7826b5d4,Large Transaction,75,0.95,Open
